0,0,0
0,0.01,0
0,0.02,0
0,0.03,0
0,0.04,0
0,0.05,0
0,0.06,0
0,0.07,0
0,0.08,0
0,0.09,0
0,0.1,0
0,0.11,0
0,0.12,0
0,0.13,0
0,0.14,0
0,0.15,0
0,0.16,0
0,0.17,0
0,0.18,0
0,0.19,0
0,0.2,0
0,0.21,0
0,0.22,0
0,0.23,0
0,0.24,0
0,0.25,0
0,0.26,0
0,0.27,0
0,0.28,0
0,0.29,0
0,0.3,0
0,0.31,0
0,0.32,0
0,0.33,0
0,0.34,0
0,0.35,0
0,0.36,0
0,0.37,0
0,0.38,0
0,0.39,0
0,0.4,0
0,0.41,0
0,0.42,0
0,0.43,0
0,0.44,0
0,0.45,0
0,0.46,0
0,0.47,0
0,0.48,0
0,0.49,0
0,0.5,0
0,0.51,0
0,0.52,0
0,0.53,0
0,0.54,0
0,0.55,0
0,0.56,0
0,0.57,0
0,0.58,0
0,0.59,0
0,0.6,0
0,0.61,0
0,0.62,0
0,0.63,0
0,0.64,0
0,0.65,0
0,0.66,0
0,0.67,0
0,0.68,0
0,0.69,0
0,0.7,0
0,0.71,0
0,0.72,0
0,0.73,0
0,0.74,0
0,0.75,0
0,0.76,0
0,0.77,0
0,0.78,0
0,0.79,0
0,0.8,0
0,0.81,0
0,0.82,0
0,0.83,0
0,0.84,0
0,0.85,0
0,0.86,0
0,0.87,0
0,0.88,0
0,0.89,0
0,0.9,0
0,0.91,0
0,0.92,0
0,0.93,0
0,0.94,0
0,0.95,0
0,0.96,0
0,0.97,0.04
0,0.98,0.36
0,0.99,0.68
0,1,1
0.01,0,0
0.01,0.01,0.000109349
0.01,0.02,0.000218699
0.01,0.03,0.000328048
0.01,0.04,0.000438364
0.01,0.05,0.000548817
0.01,0.06,0.000659271
0.01,0.07,0.000771392
0.01,0.08,0.000884069
0.01,0.09,0.000996746
0.01,0.1,0.00111153
0.01,0.11,0.00122758
0.01,0.12,0.00134363
0.01,0.13,0.00146196
0.01,0.14,0.00158258
0.01,0.15,0.0017032
0.01,0.16,0.00182601
0.01,0.17,0.00195246
0.01,0.18,0.00207891
0.01,0.19,0.00220715
0.01,0.2,0.00234078
0.01,0.21,0.0024744
0.01,0.22,0.00260911
0.01,0.23,0.00275137
0.01,0.24,0.00289364
0.01,0.25,0.0030359
0.01,0.26,0.0031884
0.01,0.27,0.00334089
0.01,0.28,0.00349339
0.01,0.29,0.00365639
0.01,0.3,0.0038209
0.01,0.31,0.0039854
0.01,0.32,0.00416041
0.01,0.33,0.00433892
0.01,0.34,0.00451743
0.01,0.35,0.00470612
0.01,0.36,0.00490091
0.01,0.37,0.00509571
0.01,0.38,0.00529996
0.01,0.39,0.00551368
0.01,0.4,0.00572739
0.01,0.41,0.00594936
0.01,0.42,0.00618509
0.01,0.43,0.00642083
0.01,0.44,0.00666299
0.01,0.45,0.00692444
0.01,0.46,0.00718588
0.01,0.47,0.00745111
0.01,0.48,0.00774276
0.01,0.49,0.00803442
0.01,0.5,0.00832607
0.01,0.51,0.00865348
0.01,0.52,0.0089809
0.01,0.53,0.00930831
0.01,0.54,0.00967312
0.01,0.55,0.0100433
0.01,0.56,0.0104134
0.01,0.57,0.0108224
0.01,0.58,0.0112443
0.01,0.59,0.0116663
0.01,0.6,0.0121279
0.01,0.61,0.0126135
0.01,0.62,0.013099
0.01,0.63,0.0136243
0.01,0.64,0.0141895
0.01,0.65,0.0147546
0.01,0.66,0.015358
0.01,0.67,0.016025
0.01,0.68,0.016692
0.01,0.69,0.0173924
0.01,0.7,0.0181932
0.01,0.71,0.018994
0.01,0.72,0.0198174
0.01,0.73,0.0207995
0.01,0.74,0.0217815
0.01,0.75,0.0227636
0.01,0.76,0.024001
0.01,0.77,0.0252384
0.01,0.78,0.0264758
0.01,0.79,0.0280435
0.01,0.8,0.0296584
0.01,0.81,0.0312733
0.01,0.82,0.0333336
0.01,0.83,0.0355424
0.01,0.84,0.0377511
0.01,0.85,0.0405947
0.01,0.86,0.0438191
0.01,0.87,0.0470435
0.01,0.88,0.0512512
0.01,0.89,0.056442
0.01,0.9,0.0616329
0.01,0.91,0.0685146
0.01,0.92,0.0782144
0.01,0.93,0.0879142
0.01,0.94,0.102087
0.01,0.95,0.129677
0.01,0.96,0.157267
0.01,0.97,0.214152
0.01,0.98,0.476101
0.01,0.99,0.738051
0.01,1,1
0.02,0,0
0.02,0.01,0.000218699
0.02,0.02,0.000437397
0.02,0.03,0.000656096
0.02,0.04,0.000876727
0.02,0.05,0.00109763
0.02,0.06,0.00131854
0.02,0.07,0.00154278
0.02,0.08,0.00176814
0.02,0.09,0.00199349
0.02,0.1,0.00222306
0.02,0.11,0.00245516
0.02,0.12,0.00268726
0.02,0.13,0.00292393
0.02,0.14,0.00316517
0.02,0.15,0.00340641
0.02,0.16,0.00365202
0.02,0.17,0.00390491
0.02,0.18,0.00415781
0.02,0.19,0.0044143
0.02,0.2,0.00468155
0.02,0.21,0.00494881
0.02,0.22,0.00521822
0.02,0.23,0.00550275
0.02,0.24,0.00578727
0.02,0.25,0.0060718
0.02,0.26,0.00637679
0.02,0.27,0.00668179
0.02,0.28,0.00698678
0.02,0.29,0.00731279
0.02,0.3,0.0076418
0.02,0.31,0.00797081
0.02,0.32,0.00832083
0.02,0.33,0.00867785
0.02,0.34,0.00903487
0.02,0.35,0.00941224
0.02,0.36,0.00980183
0.02,0.37,0.0101914
0.02,0.38,0.0105999
0.02,0.39,0.0110274
0.02,0.4,0.0114548
0.02,0.41,0.0118987
0.02,0.42,0.0123702
0.02,0.43,0.0128417
0.02,0.44,0.013326
0.02,0.45,0.0138489
0.02,0.46,0.0143718
0.02,0.47,0.0149022
0.02,0.48,0.0154855
0.02,0.49,0.0160688
0.02,0.5,0.0166521
0.02,0.51,0.017307
0.02,0.52,0.0179618
0.02,0.53,0.0186166
0.02,0.54,0.0193462
0.02,0.55,0.0200866
0.02,0.56,0.0208269
0.02,0.57,0.0216449
0.02,0.58,0.0224887
0.02,0.59,0.0233325
0.02,0.6,0.0242559
0.02,0.61,0.0252269
0.02,0.62,0.026198
0.02,0.63,0.0272487
0.02,0.64,0.028379
0.02,0.65,0.0295093
0.02,0.66,0.030716
0.02,0.67,0.03205
0.02,0.68,0.033384
0.02,0.69,0.0347849
0.02,0.7,0.0363864
0.02,0.71,0.037988
0.02,0.72,0.0396348
0.02,0.73,0.0415989
0.02,0.74,0.043563
0.02,0.75,0.0455271
0.02,0.76,0.048002
0.02,0.77,0.0504768
0.02,0.78,0.0529516
0.02,0.79,0.056087
0.02,0.8,0.0593168
0.02,0.81,0.0625466
0.02,0.82,0.0666672
0.02,0.83,0.0710848
0.02,0.84,0.0755023
0.02,0.85,0.0811894
0.02,0.86,0.0876382
0.02,0.87,0.094087
0.02,0.88,0.102502
0.02,0.89,0.112884
0.02,0.9,0.123266
0.02,0.91,0.137029
0.02,0.92,0.156429
0.02,0.93,0.175828
0.02,0.94,0.204173
0.02,0.95,0.259353
0.02,0.96,0.314533
0.02,0.97,0.388303
0.02,0.98,0.592202
0.02,0.99,0.796101
0.02,1,1
0.03,0,0
0.03,0.01,0.000328048
0.03,0.02,0.000656096
0.03,0.03,0.000984144
0.03,0.04,0.00131509
0.03,0.05,0.00164645
0.03,0.06,0.00197781
0.03,0.07,0.00231418
0.03,0.08,0.00265221
0.03,0.09,0.00299024
0.03,0.1,0.00333459
0.03,0.11,0.00368274
0.03,0.12,0.00403089
0.03,0.13,0.00438589
0.03,0.14,0.00474775
0.03,0.15,0.00510961
0.03,0.16,0.00547802
0.03,0.17,0.00585737
0.03,0.18,0.00623672
0.03,0.19,0.00662145
0.03,0.2,0.00702233
0.03,0.21,0.00742321
0.03,0.22,0.00782733
0.03,0.23,0.00825412
0.03,0.24,0.00868091
0.03,0.25,0.0091077
0.03,0.26,0.00956519
0.03,0.27,0.0100227
0.03,0.28,0.0104802
0.03,0.29,0.0109692
0.03,0.3,0.0114627
0.03,0.31,0.0119562
0.03,0.32,0.0124812
0.03,0.33,0.0130168
0.03,0.34,0.0135523
0.03,0.35,0.0141184
0.03,0.36,0.0147027
0.03,0.37,0.0152871
0.03,0.38,0.0158999
0.03,0.39,0.016541
0.03,0.4,0.0171822
0.03,0.41,0.0178481
0.03,0.42,0.0185553
0.03,0.43,0.0192625
0.03,0.44,0.019989
0.03,0.45,0.0207733
0.03,0.46,0.0215577
0.03,0.47,0.0223533
0.03,0.48,0.0232283
0.03,0.49,0.0241033
0.03,0.5,0.0249782
0.03,0.51,0.0259605
0.03,0.52,0.0269427
0.03,0.53,0.0279249
0.03,0.54,0.0290194
0.03,0.55,0.0301299
0.03,0.56,0.0312403
0.03,0.57,0.0324673
0.03,0.58,0.033733
0.03,0.59,0.0349988
0.03,0.6,0.0363838
0.03,0.61,0.0378404
0.03,0.62,0.039297
0.03,0.63,0.040873
0.03,0.64,0.0425685
0.03,0.65,0.0442639
0.03,0.66,0.0460739
0.03,0.67,0.048075
0.03,0.68,0.050076
0.03,0.69,0.0521773
0.03,0.7,0.0545796
0.03,0.71,0.056982
0.03,0.72,0.0594522
0.03,0.73,0.0623984
0.03,0.74,0.0653446
0.03,0.75,0.0682907
0.03,0.76,0.072003
0.03,0.77,0.0757152
0.03,0.78,0.0794274
0.03,0.79,0.0841306
0.03,0.8,0.0889753
0.03,0.81,0.09382
0.03,0.82,0.100001
0.03,0.83,0.106627
0.03,0.84,0.113253
0.03,0.85,0.121784
0.03,0.86,0.131457
0.03,0.87,0.141131
0.03,0.88,0.153753
0.03,0.89,0.169326
0.03,0.9,0.184899
0.03,0.91,0.205544
0.03,0.92,0.234643
0.03,0.93,0.263743
0.03,0.94,0.30626
0.03,0.95,0.38903
0.03,0.96,0.4718
0.03,0.97,0.562455
0.03,0.98,0.708303
0.03,0.99,0.854152
0.03,1,1
0.04,0,0
0.04,0.01,0.000436436
0.04,0.02,0.000872871
0.04,0.03,0.00130931
0.04,0.04,0.0017496
0.04,0.05,0.00219044
0.04,0.06,0.00263127
0.04,0.07,0.00307876
0.04,0.08,0.00352847
0.04,0.09,0.00397818
0.04,0.1,0.00443629
0.04,0.11,0.00489945
0.04,0.12,0.00536261
0.04,0.13,0.00583488
0.04,0.14,0.00631625
0.04,0.15,0.00679763
0.04,0.16,0.00728773
0.04,0.17,0.00779235
0.04,0.18,0.00829698
0.04,0.19,0.00880876
0.04,0.2,0.009342
0.04,0.21,0.00987524
0.04,0.22,0.0104128
0.04,0.23,0.0109804
0.04,0.24,0.0115481
0.04,0.25,0.0121158
0.04,0.26,0.0127242
0.04,0.27,0.0133327
0.04,0.28,0.0139411
0.04,0.29,0.0145914
0.04,0.3,0.0152477
0.04,0.31,0.015904
0.04,0.32,0.0166021
0.04,0.33,0.0173142
0.04,0.34,0.0180263
0.04,0.35,0.0187789
0.04,0.36,0.0195557
0.04,0.37,0.0203326
0.04,0.38,0.0211472
0.04,0.39,0.0219994
0.04,0.4,0.0228516
0.04,0.41,0.0237366
0.04,0.42,0.0246763
0.04,0.43,0.0256161
0.04,0.44,0.0265814
0.04,0.45,0.0276233
0.04,0.46,0.0286652
0.04,0.47,0.0297222
0.04,0.48,0.0308841
0.04,0.49,0.0320459
0.04,0.5,0.0332078
0.04,0.51,0.0345115
0.04,0.52,0.0358151
0.04,0.53,0.0371188
0.04,0.54,0.0385707
0.04,0.55,0.0400437
0.04,0.56,0.0415167
0.04,0.57,0.0431432
0.04,0.58,0.0448208
0.04,0.59,0.0464985
0.04,0.6,0.048333
0.04,0.61,0.0502616
0.04,0.62,0.0521903
0.04,0.63,0.0542757
0.04,0.64,0.0565177
0.04,0.65,0.0587598
0.04,0.66,0.0611517
0.04,0.67,0.0637933
0.04,0.68,0.066435
0.04,0.69,0.0692073
0.04,0.7,0.0723716
0.04,0.71,0.0755358
0.04,0.72,0.0787881
0.04,0.73,0.0826568
0.04,0.74,0.0865254
0.04,0.75,0.0903941
0.04,0.76,0.0952477
0.04,0.77,0.100101
0.04,0.78,0.104955
0.04,0.79,0.111069
0.04,0.8,0.117364
0.04,0.81,0.123659
0.04,0.82,0.131628
0.04,0.83,0.140156
0.04,0.84,0.148684
0.04,0.85,0.159546
0.04,0.86,0.171809
0.04,0.87,0.184071
0.04,0.88,0.199807
0.04,0.89,0.219017
0.04,0.9,0.238227
0.04,0.91,0.263101
0.04,0.92,0.297415
0.04,0.93,0.331729
0.04,0.94,0.377783
0.04,0.95,0.459056
0.04,0.96,0.540329
0.04,0.97,0.626985
0.04,0.98,0.751324
0.04,0.99,0.875662
0.04,1,1
0.05,0,0
0.05,0.01,0.000544686
0.05,0.02,0.00108937
0.05,0.03,0.00163406
0.05,0.04,0.00218355
0.05,0.05,0.00273373
0.05,0.06,0.00328391
0.05,0.07,0.00384238
0.05,0.08,0.00440362
0.05,0.09,0.00496486
0.05,0.1,0.00553659
0.05,0.11,0.0061146
0.05,0.12,0.00669262
0.05,0.13,0.007282
0.05,0.14,0.00788274
0.05,0.15,0.00848349
0.05,0.16,0.0090951
0.05,0.17,0.00972484
0.05,0.18,0.0103546
0.05,0.19,0.0109932
0.05,0.2,0.0116586
0.05,0.21,0.0123241
0.05,0.22,0.0129949
0.05,0.23,0.0137032
0.05,0.24,0.0144115
0.05,0.25,0.0151199
0.05,0.26,0.0158791
0.05,0.27,0.0166382
0.05,0.28,0.0173974
0.05,0.29,0.0182088
0.05,0.3,0.0190276
0.05,0.31,0.0198464
0.05,0.32,0.0207174
0.05,0.33,0.0216057
0.05,0.34,0.022494
0.05,0.35,0.0234328
0.05,0.36,0.0244019
0.05,0.37,0.025371
0.05,0.38,0.026387
0.05,0.39,0.0274498
0.05,0.4,0.0285127
0.05,0.41,0.0296164
0.05,0.42,0.0307882
0.05,0.43,0.0319601
0.05,0.44,0.0331637
0.05,0.45,0.0344627
0.05,0.46,0.0357617
0.05,0.47,0.0370793
0.05,0.48,0.0385274
0.05,0.49,0.0399755
0.05,0.5,0.0414236
0.05,0.51,0.0430478
0.05,0.52,0.0446721
0.05,0.53,0.0462964
0.05,0.54,0.0481045
0.05,0.55,0.049939
0.05,0.56,0.0517734
0.05,0.57,0.0537981
0.05,0.58,0.0558862
0.05,0.59,0.0579743
0.05,0.6,0.0602566
0.05,0.61,0.0626554
0.05,0.62,0.0650542
0.05,0.63,0.0676467
0.05,0.64,0.0704327
0.05,0.65,0.0732186
0.05,0.66,0.0761893
0.05,0.67,0.0794679
0.05,0.68,0.0827464
0.05,0.69,0.0861855
0.05,0.7,0.0901061
0.05,0.71,0.0940268
0.05,0.72,0.0980552
0.05,0.73,0.102838
0.05,0.74,0.10762
0.05,0.75,0.112403
0.05,0.76,0.118384
0.05,0.77,0.124366
0.05,0.78,0.130347
0.05,0.79,0.13785
0.05,0.8,0.145571
0.05,0.81,0.153292
0.05,0.82,0.163012
0.05,0.83,0.173398
0.05,0.84,0.183784
0.05,0.85,0.196904
0.05,0.86,0.211665
0.05,0.87,0.226426
0.05,0.88,0.245119
0.05,0.89,0.267744
0.05,0.9,0.290369
0.05,0.91,0.319093
0.05,0.92,0.357981
0.05,0.93,0.396868
0.05,0.94,0.44494
0.05,0.95,0.520561
0.05,0.96,0.596182
